text,label
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Location",1
"Where is the radio broadcasted in, whose sister station is CKFM-FM?[SEP]dbo:Country",0
Which is the source of inspiration for the characters of The Lion King?[SEP]dbo:Person,1
Which is the source of inspiration for the characters of The Lion King?[SEP]dbo:Family,0
Which is the source of inspiration for the characters of The Lion King?[SEP]dbo:Agent,1
Which is the source of inspiration for the characters of The Lion King?[SEP]dbo:SoccerPlayer,0
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Country,1
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Department,0
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Island,1
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Street,0
From which country is Lawrence Okoye's nationality ?[SEP]dbo:PopulatedPlace,1
From which country is Lawrence Okoye's nationality ?[SEP]dbo:SkiResort,0
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Place,1
From which country is Lawrence Okoye's nationality ?[SEP]dbo:CelestialBody,0
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Location,1
From which country is Lawrence Okoye's nationality ?[SEP]dbo:Biomolecule,0
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:State,1
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:Department,0
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:PopulatedPlace,1
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:SkiResort,0
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:Place,1
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:CelestialBody,0
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:Location,1
Why did October Revolution got devastated and who was responsible behind it?[SEP]dbo:Museum,0
Who is the  {human} for {member of} of {Beastie Boys}[SEP]dbo:Person,1
Who is the  {human} for {member of} of {Beastie Boys}[SEP]dbo:Family,0
Who is the  {human} for {member of} of {Beastie Boys}[SEP]dbo:Agent,1
Who is the  {human} for {member of} of {Beastie Boys}[SEP]dbo:UnitOfWork,0
Which TV show's theme was composed by a band in which Todd Huth used to perform?[SEP]dbo:TelevisionShow,1
Which TV show's theme was composed by a band in which Todd Huth used to perform?[SEP]dbo:Website,0
Which TV show's theme was composed by a band in which Todd Huth used to perform?[SEP]dbo:Work,1
Which TV show's theme was composed by a band in which Todd Huth used to perform?[SEP]dbo:Media,0
What is a name of a dog that begins with the letter w.[SEP]dbo:Animal,1
What is a name of a dog that begins with the letter w.[SEP]dbo:Fungus,0
What is a name of a dog that begins with the letter w.[SEP]dbo:Eukaryote,1
What is a name of a dog that begins with the letter w.[SEP]dbo:Eukaryote,0
What is a name of a dog that begins with the letter w.[SEP]dbo:Species,1
What is a name of a dog that begins with the letter w.[SEP]dbo:UnitOfWork,0
Which New Mexico company provides One Drive as a service ?[SEP]dbo:Company,1
Which New Mexico company provides One Drive as a service ?[SEP]dbo:PoliticalParty,0
Which New Mexico company provides One Drive as a service ?[SEP]dbo:Organisation,1
Which New Mexico company provides One Drive as a service ?[SEP]dbo:Family,0
Which New Mexico company provides One Drive as a service ?[SEP]dbo:Agent,1
Which New Mexico company provides One Drive as a service ?[SEP]dbo:TopicalConcept,0
For what type of work Peter O'Toole was nominated in the Ruling class?[SEP]dbo:Award,1
For what type of work Peter O'Toole was nominated in the Ruling class?[SEP]dbo:RecordLabel,0
What awards has champion Jack Nicholson won?[SEP]dbo:Person,1
What awards has champion Jack Nicholson won?[SEP]dbo:Family,0
What awards has champion Jack Nicholson won?[SEP]dbo:Agent,1
What awards has champion Jack Nicholson won?[SEP]dbo:RecordLabel,0
Who was nominated the Academy Award for Best Director for Rocky?[SEP]dbo:Person,1
Who was nominated the Academy Award for Best Director for Rocky?[SEP]dbo:Family,0
Who was nominated the Academy Award for Best Director for Rocky?[SEP]dbo:Agent,1
Who was nominated the Academy Award for Best Director for Rocky?[SEP]dbo:MountainRange,0
WHAT AWARDS HAVE TIM DUNCAN RECEIVED?[SEP]dbo:Award,1
WHAT AWARDS HAVE TIM DUNCAN RECEIVED?[SEP]dbo:City,0
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:Country,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:Department,0
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:PopulatedPlace,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:SkiResort,0
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:Place,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:CelestialBody,0
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:Location,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?[SEP]dbo:Media,0
What is the prize received by Anne Baxter that has winners like Wendy Hiller?[SEP]dbo:Award,1
What is the prize received by Anne Baxter that has winners like Wendy Hiller?[SEP]dbo:AnatomicalStructure,0
What businesses sponsor Oracle[SEP]dbo:Company,1
What businesses sponsor Oracle[SEP]dbo:PoliticalParty,0
What businesses sponsor Oracle[SEP]dbo:Organisation,1
What businesses sponsor Oracle[SEP]dbo:Family,0
What businesses sponsor Oracle[SEP]dbo:Agent,1
What businesses sponsor Oracle[SEP]dbo:SoccerPlayer,0
Tell me the longest-distance sport in which Rudolf Caracciola is champion.[SEP]dbo:Activity,1
Tell me the longest-distance sport in which Rudolf Caracciola is champion.[SEP]dbo:MedicalSpecialty,0
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Ambassador,1
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Architect,0
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Politician,1
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:TelevisionPersonality,0
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Person,1
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Family,0
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Agent,1
Name the designation being held accountable by John Jay while being as the United states ambassador[SEP]dbo:Event,0
Who was the voice actor of allen walker also gave voice to kimihiro watanuki?[SEP]dbo:Person,1
Who was the voice actor of allen walker also gave voice to kimihiro watanuki?[SEP]dbo:Family,0
Who was the voice actor of allen walker also gave voice to kimihiro watanuki?[SEP]dbo:Agent,1
Who was the voice actor of allen walker also gave voice to kimihiro watanuki?[SEP]dbo:Currency,0
Name the rivers originating from an English speaking nation?[SEP]dbo:River,1
Name the rivers originating from an English speaking nation?[SEP]dbo:River,0
Name the rivers originating from an English speaking nation?[SEP]dbo:Stream,1
Name the rivers originating from an English speaking nation?[SEP]dbo:Lake,0
Name the rivers originating from an English speaking nation?[SEP]dbo:BodyOfWater,1
Name the rivers originating from an English speaking nation?[SEP]dbo:Crater,0
Name the rivers originating from an English speaking nation?[SEP]dbo:NaturalPlace,1
Name the rivers originating from an English speaking nation?[SEP]dbo:SkiResort,0
Name the rivers originating from an English speaking nation?[SEP]dbo:Place,1
Name the rivers originating from an English speaking nation?[SEP]dbo:CelestialBody,0
Name the rivers originating from an English speaking nation?[SEP]dbo:Location,1
Name the rivers originating from an English speaking nation?[SEP]dbo:Person,0
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:MusicalArtist,1
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Actor,0
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Artist,1
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Architect,0
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Person,1
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Family,0
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Agent,1
Who collaborated with Johnny Cash and Kris Kristofferson ?[SEP]dbo:Event,0
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Country,1
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Department,0
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:State,1
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Street,0
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:PopulatedPlace,1
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:SkiResort,0
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Place,1
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:CelestialBody,0
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Location,1
The Star-Spangled Banner originated in which constitutional republic country?[SEP]dbo:Work,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:President,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:Mayor,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:Politician,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:Architect,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:OfficeHolder,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:TelevisionPersonality,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:Governor,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:PrimeMinister,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:Person,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:Family,0
List the governers of Jimmie Lou Fisher?[SEP]dbo:Agent,1
List the governers of Jimmie Lou Fisher?[SEP]dbo:UnitOfWork,0
Whose wife is a presenter at WWE?[SEP]dbo:MusicalArtist,1
Whose wife is a presenter at WWE?[SEP]dbo:Actor,0
Whose wife is a presenter at WWE?[SEP]dbo:Artist,1
Whose wife is a presenter at WWE?[SEP]dbo:Architect,0
Whose wife is a presenter at WWE?[SEP]dbo:Person,1
Whose wife is a presenter at WWE?[SEP]dbo:Family,0
Whose wife is a presenter at WWE?[SEP]dbo:Agent,1
Whose wife is a presenter at WWE?[SEP]dbo:ChemicalSubstance,0
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:University",1
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:Library",0
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:EducationalInstitution",1
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:PoliticalParty",0
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:Organisation",1
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:Family",0
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:Agent",1
"Name the university whose affiliations's foundation place is Washington, D.C.?[SEP]dbo:City",0
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:Country,1
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:Department,0
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:State,1
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:Street,0
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:PopulatedPlace,1
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:SkiResort,0
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:Place,1
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:CelestialBody,0
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:Location,1
What federal state was replaced by the Thirteen Colonies?[SEP]dbo:PublicService,0
What was George Cukor nominated for at the 23rd Academy Awards?[SEP]dbo:Award,1
What was George Cukor nominated for at the 23rd Academy Awards?[SEP]dbo:Location,0
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:Company,1
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:PoliticalParty,0
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:Organisation,1
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:Family,0
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:Agent,1
Who is the maker of the engine of Ford F-Series first generation ?[SEP]dbo:Species,0
Which is the category which is related to the list of Kassite dynasty?[SEP]dbo:Media,1
Which is the category which is related to the list of Kassite dynasty?[SEP]dbo:MusicalArtist,0
What is the name of the television program created by Julian Assange?[SEP]dbo:TelevisionShow,1
What is the name of the television program created by Julian Assange?[SEP]dbo:Website,0
What is the name of the television program created by Julian Assange?[SEP]dbo:Work,1
What is the name of the television program created by Julian Assange?[SEP]dbo:EthnicGroup,0
Which are the characters of the edition of La Divine Comédie?[SEP]dbo:Person,1
Which are the characters of the edition of La Divine Comédie?[SEP]dbo:Family,0
Which are the characters of the edition of La Divine Comédie?[SEP]dbo:Agent,1
